,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
196,"I couldn't have said it better myself $apru 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc… https://t.co/1pLHf1NsLZ",FALSE,1,NA,5/22/2018 14:19,TRUE,NA,9.98931E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,1,FALSE,FALSE,NA,NA
197,"$aagc we are holding to copper and beyond $aagc .
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh… https://t.co/bhdozWFRhI",FALSE,0,NA,5/22/2018 14:16,TRUE,NA,9.98931E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
198,"@GerberKawasaki When the IPhone 1 was released, $APPL was reporting EPS of $0.65, and a PE of 26.  How does $TSLA compare...",FALSE,2,GerberKawasaki,5/22/2018 13:50,FALSE,9.98913E+17,9.98924E+17,349249475,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Iona1991,0,FALSE,FALSE,NA,NA
199,RT @maratteo: $APPL https://t.co/UdCcuEO6cn,FALSE,0,NA,5/22/2018 13:44,FALSE,NA,9.98922E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CentralTVFR,2,TRUE,FALSE,NA,NA
200,"Could this run higher , I think so 
$gmgi
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc $ltc… https://t.co/TCQARimwW3",FALSE,0,NA,5/22/2018 13:26,TRUE,NA,9.98918E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
201,"I've seen this run to .008 $srmx 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc $ltc $vtvt… https://t.co/VQ0aib2t1n",FALSE,0,NA,5/22/2018 13:23,TRUE,NA,9.98917E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
202,Check out ELEGANT!  - Lavender VERA #WANG Slingback - GET IT NOW  #VeraWang #Shoes #RoyalWedding $M $IBM $CNET… https://t.co/74LNDeHT2T,FALSE,0,NA,5/22/2018 11:05,TRUE,NA,9.98883E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NelliesTrove,0,FALSE,FALSE,NA,NA
203,"$scna is a sleeping giant. Sooner or later this will smash out to new highs 
$siri $kshb $appl $amzn $ldsr $mine… https://t.co/AXX8HnC2B4",FALSE,0,NA,5/22/2018 7:18,TRUE,NA,9.98825E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
204,"Google Tips Its Hand On Its Autonomous Vehicle Strategy, And It Will Be Big...
https://t.co/kOPJ9F5dsP $GOOG, $AAPL… https://t.co/CwZG31JGMa",FALSE,0,NA,5/21/2018 23:05,TRUE,NA,9.98701E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ELPfan,0,FALSE,FALSE,NA,NA
205,"Google Tips Its Hand On Its Autonomous Vehicle Strategy, And It Will Be Big #Google
#Alphabet #autonomouscars… https://t.co/SgcoJ9bQh4",FALSE,0,NA,5/21/2018 22:03,TRUE,NA,9.98686E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rhiannonlives,0,FALSE,FALSE,NA,NA
206,"RT @Vipervenom1981: $aagc though . Leaving trips soon 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc $ltc $vtvt $nphc…",FALSE,0,NA,5/21/2018 17:38,FALSE,NA,9.98619E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bjpimen,3,TRUE,FALSE,NA,NA
207,"Still a firm believer in $bitcf ,long to $2.00 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc… https://t.co/MMl9bkaj26",FALSE,1,NA,5/21/2018 17:29,TRUE,NA,9.98617E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
208,"I have been calling this , owners and management are brilliant. Will dominate the #california #marijuana market… https://t.co/ZWq39qRUVb",FALSE,1,NA,5/21/2018 14:54,TRUE,NA,9.98578E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
209,$hihi if anyone is in HIHI they just made a official Twitter if you want to add to keep up with news $mmex $flsr… https://t.co/AahFIfqgyJ,FALSE,2,NA,5/21/2018 14:48,TRUE,NA,9.98576E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FontainaManuel,0,FALSE,FALSE,NA,NA
210,"In early-morning options action, equity names among the top 10 most actives include: $GE, $MU, $APPL, $BABA 
https://t.co/wyfH3UcCAS",FALSE,0,NA,5/21/2018 14:36,FALSE,NA,9.98573E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RandyAFrederick,1,FALSE,FALSE,NA,NA
211,"I'm on that train. $bysd 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc $ltc $vtvt $nphc… https://t.co/abVC3AcoZr",FALSE,1,NA,5/21/2018 13:56,TRUE,NA,9.98563E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
212,"If this is true, https://t.co/Sx9YESKZhf , ill shit my pants on camera $XRP $APPL",FALSE,0,NA,5/21/2018 13:55,FALSE,NA,9.98563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PoloYoung4,0,FALSE,FALSE,NA,NA
213,Compare the #equity #performance of #Apple $appl #Facebook $fb #Amazon $amzn #Microsoft $MSFT #Alphabet $GOOGL agai… https://t.co/nyQNOKv1uL,FALSE,1,NA,5/21/2018 8:04,TRUE,NA,9.98475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HuteauThierry,0,FALSE,FALSE,NA,NA
214,"price prediction ($QQQ) for Monday (May 21, 2018)

I built an #AI-lite model to predict the daily prices of the… https://t.co/6KN9rgHpuN",FALSE,2,NA,5/21/2018 5:58,TRUE,NA,9.98443E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
215,"preview: tomorrow is looking neutral-to-bearish, with slim possibility of bullishness. Update coming within 90 minu… https://t.co/1bleta69Yc",FALSE,1,NA,5/21/2018 4:53,TRUE,NA,9.98427E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
216,I have so much faith in $APPL.,FALSE,0,NA,5/21/2018 4:18,FALSE,NA,9.98418E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realmontoya_,0,FALSE,FALSE,NA,NA
217,RT @Plantandwatch: #AWE @ARealityEvent to prove #AR #VR #Enterprise ready to be $100B market next 3 -4 yrs. $KOPN will be valued for 2-5B r…,FALSE,0,NA,5/20/2018 23:08,FALSE,NA,9.9834E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DZierler,1,TRUE,FALSE,NA,NA
218,"RT @CryptoScansAI: Trade Ideas is  giving out a FREE Trading Strategy ebook.

Written by professional traders who have experience in the ty…",FALSE,0,NA,5/20/2018 20:51,FALSE,NA,9.98305E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",sizwemkhize,1,TRUE,FALSE,NA,NA
219,"Trade Ideas is  giving out a FREE Trading Strategy ebook.

Written by professional traders who have experience in t… https://t.co/CkInBhQS7M",FALSE,0,NA,5/20/2018 19:47,TRUE,NA,9.98289E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CryptoScansAI,1,FALSE,FALSE,NA,NA
220,"SUCCESS,COMPLETE: (May 18, 2018) my #AI #Elixir predicted all four measures of Friday's market (open, high, low, an… https://t.co/bLQQNvLzSP",FALSE,1,NA,5/20/2018 19:15,TRUE,NA,9.98281E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
221,"Trade Ideas is  giving out a FREE Trading Strategy ebook.

Written by professional traders who have experience in t… https://t.co/WmVuGosOGS",FALSE,0,NA,5/20/2018 19:12,TRUE,NA,9.9828E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ForexTradingRm,0,FALSE,FALSE,NA,NA
222,"Overview of your stocks on the #iPhone. Supports all major stock exchanges, calculate P&amp;L (incl. fees &amp; dividends).… https://t.co/19MoEaNI4K",FALSE,0,NA,5/20/2018 18:39,TRUE,NA,9.98272E+17,NA,"<a href=""https://twitter.com/bitcommander"" rel=""nofollow"">tweetliker_bit</a>",bitcommander,0,FALSE,FALSE,NA,NA
223,"Trade Ideas is  giving out a FREE Trading Strategy ebook.

Written by professional traders who have experience in t… https://t.co/TZlN0J53yi",FALSE,1,NA,5/20/2018 18:07,TRUE,NA,9.98264E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mTradingCoach,0,FALSE,FALSE,NA,NA
224,"https://t.co/M5qNlTXbwC
$APPL $TSLA 

Dialog Semiconductor Receives New Orders from Apple
6:22 am, May 20, 2018",FALSE,0,NA,5/20/2018 17:53,FALSE,NA,9.9826E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",IgnacioRoa,0,FALSE,FALSE,NA,NA
225,"Update:
It's #SundayMorning and I AM OUT OF TWITTER JAIL!!!

#Finance #markets #stockmarket $APPL $amzn $fb $qqq… https://t.co/gnlUrRKIxW",FALSE,1,NA,5/20/2018 17:40,TRUE,NA,9.98257E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
226,#AWE @ARealityEvent to prove #AR #VR #Enterprise ready to be $100B market next 3 -4 yrs. $KOPN will be valued for 2… https://t.co/OCDSOMQyKM,FALSE,3,NA,5/20/2018 16:04,TRUE,NA,9.98233E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Plantandwatch,1,FALSE,FALSE,NA,NA
227,"$apru $gmgi $amfe $rxmd . Those 4 are going to help me retire from roofing 

$siri $kshb $appl $amzn $ldsr $mine… https://t.co/mmouAe7r3x",FALSE,4,NA,5/20/2018 15:03,TRUE,NA,9.98218E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
228,"I see $apru going so much higher. 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc $ltc $vtvt… https://t.co/VM5iU3BGra",FALSE,2,NA,5/20/2018 14:04,TRUE,NA,9.98203E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
229,I'm a believer $amfe ! Huge q3 report just released which shows 35% increase in revenue vs the 2017 q3 report .… https://t.co/L5xeTmCd8b,FALSE,1,NA,5/20/2018 13:40,TRUE,NA,9.98197E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
230,RT @maratteo: $APPL https://t.co/UdCcuEO6cn,FALSE,0,NA,5/20/2018 10:23,FALSE,NA,9.98147E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",adammessmann,2,TRUE,FALSE,NA,NA
231,"A.I. war pitches $AMZN vs $GOOGL and $APPL acc to @Forbes
https://t.co/X86Sqjvh6B
#ArtificialIntelligence… https://t.co/5FanAvuTST",FALSE,0,NA,5/19/2018 22:48,TRUE,NA,9.97972E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fundconsult,0,FALSE,FALSE,NA,NA
232,$APPL #trading #Apple #hold - forever https://t.co/is5pKsQrTP,FALSE,1,NA,5/19/2018 15:43,FALSE,NA,9.97865E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaratteoTrade,0,FALSE,FALSE,NA,NA
233,$APPL https://t.co/UdCcuEO6cn,FALSE,22,NA,5/19/2018 13:22,FALSE,NA,9.9783E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maratteo,2,FALSE,FALSE,NA,NA
234,"@altcointoday I don’t think $ETH is $APPL - it is at best the Commodore 64 of #cryptocurrencies , whereas $DCR is a… https://t.co/lJhxbTVFRH",FALSE,0,altcointoday,5/19/2018 5:06,TRUE,9.97689E+17,9.97705E+17,2319505597,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hagglecoin,0,FALSE,FALSE,NA,NA
235,$phil had a major hit on #glxx on #etherscan today. Apr spin off shares are coming to all share holders as of may 3… https://t.co/zVSEp7iElA,FALSE,0,NA,5/19/2018 4:41,TRUE,NA,9.97699E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
236,RT @devin_knau: $VTXB I sincerely hope you all are doing your DD over the weekend... <ed><U+00A0><U+00BE><ed><U+00B7><U+0090>$IHSI $BVTK $KMLK $AXXA $BRKK $FUSZ $APPL $GPRO $BRNE…,FALSE,0,NA,5/19/2018 3:20,FALSE,NA,9.97678E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jasik,3,TRUE,FALSE,NA,NA
237,"Manage your portfolio on the iPhone. Best P&amp;L overview!
$MSFT $GE $APPL #ios #FTSE #free @Relay_RTs

https://t.co/gvX4977ffI",FALSE,0,NA,5/18/2018 22:15,FALSE,NA,9.97602E+17,NA,"<a href=""https://twitter.com/bitcommander"" rel=""nofollow"">tweetliker_bit</a>",bitcommander,0,FALSE,FALSE,NA,NA
238,"I bet $frfs news drops over the weekend. #gifa = $frfs 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att… https://t.co/T9u0BKhwdX",FALSE,1,NA,5/18/2018 18:45,TRUE,NA,9.97549E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
239,"RT @Vipervenom1981: Hint hint $apru next week has some major things coming 

$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh…",FALSE,0,NA,5/18/2018 18:25,FALSE,NA,9.97544E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Lowcountry6SC,2,TRUE,FALSE,NA,NA
240,"RT @Vipervenom1981: I'm with you on your thoughts bro $apru baby 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc $ltc…",FALSE,0,NA,5/18/2018 18:25,FALSE,NA,9.97544E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Lowcountry6SC,2,TRUE,FALSE,NA,NA
241,"RT @Vipervenom1981: I'm with you on your thoughts bro $apru baby 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc $ltc…",FALSE,0,NA,5/18/2018 17:56,FALSE,NA,9.97537E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",osu78OnFIre,2,TRUE,FALSE,NA,NA
242,"I'm with you on your thoughts bro $apru baby 
$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh $btc… https://t.co/P3ScbaPuT0",FALSE,2,NA,5/18/2018 17:52,TRUE,NA,9.97535E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,2,FALSE,FALSE,NA,NA
243,RT @rreding1: Help Wanted- leaders with vision. A Forest #Gump moment. $CPB A #tomato is a fruit.  $APPL #Buffett is taking a liking to fru…,FALSE,0,NA,5/18/2018 17:26,FALSE,NA,9.97529E+17,NA,"<a href=""https://www.domain.com"" rel=""nofollow"">steves posts</a>",forealstevejobs,1,TRUE,FALSE,NA,NA
244,"RT @Vipervenom1981: Hint hint $apru next week has some major things coming 

$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att $medh…",FALSE,0,NA,5/18/2018 17:02,FALSE,NA,9.97523E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",osu78OnFIre,2,TRUE,FALSE,NA,NA
245,"Hint hint $apru next week has some major things coming 

$siri $kshb $appl $amzn $ldsr $mine  $andi $uita $s $att… https://t.co/DboMdqznNF",FALSE,3,NA,5/18/2018 17:01,TRUE,NA,9.97523E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,2,FALSE,FALSE,NA,NA
246,Help Wanted- leaders with vision. A Forest #Gump moment. $CPB A #tomato is a fruit.  $APPL #Buffett is taking a lik… https://t.co/Hw0Tmv9VLi,FALSE,1,NA,5/18/2018 16:35,TRUE,NA,9.97516E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rreding1,1,FALSE,FALSE,NA,NA
247,"I am still short biased on $TSLA <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> this company has more to offer ;) 

$SPY $RDVT $CARV $FCSC $WCOR $OCDGF $OPHC… https://t.co/DZzEjUqjNn",FALSE,0,NA,5/18/2018 16:29,TRUE,NA,9.97515E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StockMoney62,0,FALSE,FALSE,NA,NA
248,"Would $APPL be 1st trillion company, majority of analysts believe it will be. By #StockMetrix https://t.co/qldDd3vbop",FALSE,0,NA,5/18/2018 15:08,FALSE,NA,9.97494E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sayatsmx,0,FALSE,FALSE,NA,NA
249,"Portfolio management on #iPhone.
#DowJones $APPL $GE #FTSE #app @Retweet_Lobby

https://t.co/gvX4977ffI",FALSE,0,NA,5/18/2018 12:45,FALSE,NA,9.97458E+17,NA,"<a href=""https://twitter.com/bitcommander"" rel=""nofollow"">tweetliker_bit</a>",bitcommander,0,FALSE,FALSE,NA,NA
250,"Re-posting for new followers &amp; traders....
Trade Ideas is generously giving out a FREE Trading Strategy ebook.

Wri… https://t.co/RUbU8Mi8v0",FALSE,1,NA,5/18/2018 12:42,TRUE,NA,9.97457E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TradeAlertsU,0,FALSE,FALSE,NA,NA
251,"There’s A Free Stock Waiting For You!

Trade Stocks, Options, and Cryptocurrencies with NO fees, commissions, or su… https://t.co/XP7BBoNAU3",FALSE,1,NA,5/18/2018 7:00,TRUE,NA,9.97371E+17,NA,"<a href=""https://sqlforge.us/"" rel=""nofollow"">greatnlife</a>",greatnlife,0,FALSE,FALSE,NA,NA
252,$BB things are looking good. Bull flag on the daily.. Ready to head higher with blue sky's above.. $APPL $GOOG… https://t.co/e6FAI1nha2,FALSE,0,NA,5/18/2018 5:29,TRUE,NA,9.97348E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",getdjmac,0,FALSE,FALSE,NA,NA
253,"price prediction ($QQQ) for Friday (May 18, 2018)

I built an #AI-lite model to predict the daily prices of the… https://t.co/xSxxmxq83Y",FALSE,1,NA,5/18/2018 3:33,TRUE,NA,9.97319E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
254,Our next #AI-based prediction of the #Nasdaq should be coming within 15 minutes. It contains a significant BEARISH… https://t.co/mHjcIwsnZ3,FALSE,0,NA,5/18/2018 3:20,TRUE,NA,9.97316E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
255,Our next #AI-based prediction of the #Nasdaq  should be coming within 1.5 hours or so. See our latest success below… https://t.co/qXt4sLecgM,FALSE,1,NA,5/18/2018 2:20,TRUE,NA,9.97301E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
256,"RT @predictionmonk: Our next #AI-based prediction of the #Nasdaq should be coming within 3 hours or so. See our latest success below, where…",FALSE,0,NA,5/18/2018 0:43,FALSE,NA,9.97276E+17,NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix 2</a>",JPM63887712,4,TRUE,FALSE,NA,NA
257,"RT @predictionmonk: Our next #AI-based prediction of the #Nasdaq should be coming within 3 hours or so. See our latest success below, where…",FALSE,0,NA,5/18/2018 0:35,FALSE,NA,9.97274E+17,NA,"<a href=""http://www.TechingCrew.com"" rel=""nofollow"">SocialCrew Crafty</a>",TriggerOfTheDay,4,TRUE,FALSE,NA,NA
258,"RT @predictionmonk: Our next #AI-based prediction of the #Nasdaq should be coming within 3 hours or so. See our latest success below, where…",FALSE,0,NA,5/18/2018 0:04,FALSE,NA,9.97267E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Sentiment Analysis May</a>",TopTickrs,4,TRUE,FALSE,NA,NA
259,"Our next #AI-based prediction of the #Nasdaq should be coming within 3 hours or so. See our latest success below, w… https://t.co/t0AViMzABO",FALSE,2,NA,5/18/2018 0:04,TRUE,NA,9.97267E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,4,FALSE,FALSE,NA,NA
260,"If you're not following this sleeping giant it's probably about time you should start $scna
$siri $kshb $appl $amzn… https://t.co/QDHaAwPHya",FALSE,1,NA,5/17/2018 20:47,TRUE,NA,9.97217E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Vipervenom1981,0,FALSE,FALSE,NA,NA
261,"SUCCESS,MOSTLY: Today the $QQQ acted in line with last night's predictions for the open, high, and close. And we mi… https://t.co/EKDqlESb3o",FALSE,0,NA,5/17/2018 20:42,TRUE,NA,9.97216E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
262,@BreitbartNews If #NorthKorea plays their cards right they could be making $appl phones by end of the year.,FALSE,0,BreitbartNews,5/17/2018 20:36,FALSE,9.97137E+17,9.97214E+17,457984599,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BoilingCrude,0,FALSE,FALSE,NA,NA
263,@Rich_Downing @mhbucklin @WellsFargo @WarrenBuffett Berkshire owns more than 5% of $APPL and he’s said he would lov… https://t.co/6qP8aohMwe,FALSE,1,Rich_Downing,5/17/2018 20:16,TRUE,9.97131E+17,9.97209E+17,25559828,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pkmcelyea,0,FALSE,FALSE,NA,NA
264,"RT @stock_goodies: #AUA18 16000 attendees from 100 countries last year, how many new doctors will $CELZ sign for their cutting edge patente…",FALSE,0,NA,5/17/2018 17:42,FALSE,NA,9.97171E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_Stock_Slayer,5,TRUE,FALSE,NA,NA
265,"Update: the market is in line with *all* applicable predictions so far - the open, the high, and the low. We are ob… https://t.co/3ZV6sIOxei",FALSE,1,NA,5/17/2018 16:12,TRUE,NA,9.97148E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",predictionmonk,0,FALSE,FALSE,NA,NA
